 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         2.4000000              5400        -1.2236778        0.42665370       0.084727778         7.9848118         21.906221         1.3862520         9.1275921            591047
        20         2.4000000              5500        -1.2240345        0.42630636       0.077722727         8.0619908         22.058970         1.3996512         9.1912375            601612
        20         2.4000000              5600        -1.2240893        0.42749196       0.067536607         8.1194540         22.051336         1.4096274         9.1880565            612574
        20         2.4000000              5700        -1.2245544        0.42832895       0.058337719         8.0784118         21.978478         1.4025020         9.1576991            622994
        20         2.4000000              5800        -1.2251310        0.42910517       0.054615517         8.1478138         21.935666         1.4145510         9.1398608            633610
        20         2.4000000              5900        -1.2252322        0.42941186       0.050723729         8.1212733         21.947523         1.4099433         9.1448011            644288
        20         2.4000000              6000        -1.2245517        0.42610333       0.049773333         8.0385729         21.946466         1.3955856         9.1443610            655826
        20         2.4000000              6100        -1.2234344        0.42346475       0.049971311         7.9810589         21.811895         1.3856005         9.0882895            667726
        20         2.4000000              6200        -1.2238032        0.42387984       0.051062097         7.9289368         21.592422         1.3765515         8.9968426            678313
        20         2.4000000              6300        -1.2247429        0.42678651       0.048886508         8.0227355         21.632928         1.3928360         9.0137200            688311
        20         2.4000000              6400        -1.2265797        0.43081797       0.047086719         8.0812768         21.766303         1.4029995         9.0692928            697643
        20         2.4000000              6500        -1.2279831        0.43446231       0.046042308         8.1361636         21.866141         1.4125284         9.1108922            707210
        20         2.4000000              6600        -1.2292682        0.43783409       0.046162879         8.1417191         21.895749         1.4134929         9.1232289            716875
        20         2.4000000              6700        -1.2288418        0.43818657       0.044855224         8.0906157         21.708717         1.4046208         9.0452989            728200
        20         2.4000000              6800        -1.2293265        0.44048015       0.042424265         8.1225244         21.731877         1.4101605         9.0549487            738519
        20         2.4000000              6900        -1.2306826        0.44333116       0.040747101         8.1518658         21.733534         1.4152545         9.0556391            748129
        20         2.4000000              7000        -1.2316971        0.44477714       0.038982857         8.1226193         21.560789         1.4101770         8.9836620            758038
        20         2.4000000              7100        -1.2321676        0.44673732       0.038909155         8.1074783         21.430180         1.4075483         8.9292417            768265
        20         2.4000000              7200        -1.2325944        0.44846389       0.038544444         8.0874520         21.365881         1.4040715         8.9024505            778645
        20         2.4000000              7300        -1.2318904        0.44703973       0.042735616         8.0388993         21.265254         1.3956422         8.8605223            790123
        20         2.4000000              7400        -1.2304865        0.44409257       0.045203378         8.0248999         21.400210         1.3932118         8.9167541            802458
        20         2.4000000              7500        -1.2292253        0.44155267       0.045450000         8.0171733         21.492416         1.3918704         8.9551732            814841
        20         2.4000000              7600        -1.2293013        0.44126316       0.048035526         8.0196837         21.546935         1.3923062         8.9778898            825609
