 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         1.0000000              5200        -1.9971808        0.99928654        0.99928654       0.022251544      0.0014463891       0.022251544      0.0014463891              1501
        20         1.0000000              5300        -1.9971547        0.99928019        0.99928019       0.022407029      0.0014550128       0.022407029      0.0014550128              1530
        20         1.0000000              5400        -1.9971704        0.99928426        0.99928426       0.022263945      0.0014450861       0.022263945      0.0014450861              1558
        20         1.0000000              5500        -1.9971927        0.99929000        0.99929000       0.022142233      0.0014365418       0.022142233      0.0014365418              1583
        20         1.0000000              5600        -1.9971661        0.99928304        0.99928304       0.022323254      0.0014497420       0.022323254      0.0014497420              1622
        20         1.0000000              5700        -1.9971298        0.99927281        0.99927281       0.022613609      0.0014779498       0.022613609      0.0014779498              1674
        20         1.0000000              5800        -1.9971362        0.99927414        0.99927414       0.022547062      0.0014754566       0.022547062      0.0014754566              1704
        20         1.0000000              5900        -1.9971237        0.99927119        0.99927119       0.022677266      0.0014824476       0.022677266      0.0014824476              1748
        20         1.0000000              6000        -1.9971000        0.99926500        0.99926500       0.022942667      0.0015005767       0.022942667      0.0015005767              1788
        20         1.0000000              6100        -1.9971000        0.99926475        0.99926475       0.022963869      0.0015034375       0.022963869      0.0015034375              1812
        20         1.0000000              6200        -1.9971210        0.99927016        0.99927016       0.022794147      0.0014917729       0.022794147      0.0014917729              1828
        20         1.0000000              6300        -1.9971032        0.99926429        0.99926429       0.022948123      0.0015184104       0.022948123      0.0015184104              1873
        20         1.0000000              6400        -1.9970953        0.99926250        0.99926250       0.022993866      0.0015199375       0.022993866      0.0015199375              1907
        20         1.0000000              6500        -1.9970877        0.99926077        0.99926077       0.023038155      0.0015214151       0.023038155      0.0015214151              1940
        20         1.0000000              6600        -1.9971076        0.99926591        0.99926591       0.022877795      0.0015102018       0.022877795      0.0015102018              1966
        20         1.0000000              6700        -1.9971269        0.99927090        0.99927090       0.022721920      0.0014993030       0.022721920      0.0014993030              1981
        20         1.0000000              6800        -1.9971456        0.99927574        0.99927574       0.022570345      0.0014887057       0.022570345      0.0014887057              2006
        20         1.0000000              6900        -1.9971609        0.99927971        0.99927971       0.022485880      0.0014823281       0.022485880      0.0014823281              2032
        20         1.0000000              7000        -1.9971457        0.99927571        0.99927571       0.022592650      0.0014901641       0.022592650      0.0014901641              2066
        20         1.0000000              7100        -1.9971718        0.99928239        0.99928239       0.022400584      0.0014771155       0.022400584      0.0014771155              2094
