 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         2.4000000                 2        -1.7800000        0.93750000        0.93750000         2.5600000        0.30250000        0.44444444        0.12604167                51
        20         2.4000000              1000        -1.2502500        0.47612000        0.29435000         7.8704950         20.928378         1.3664054         8.7201576            105249
        20         2.4000000              2000        -1.2417050        0.45710750        0.27000750         7.5961772         20.451168         1.3187808         8.5213202            213560
        20         2.4000000              3000        -1.2375533        0.45832833        0.27213500         7.9246989         21.403692         1.3758158         8.9182051            321933
        20         2.4000000              4000        -1.2416100        0.46285750        0.24705250         8.0303432         21.539934         1.3941568         8.9749724            427260
        20         2.4000000              5000        -1.2472740        0.47660900        0.18777500         8.1402676         21.127086         1.4132409         8.8029527            529668
        20         2.4000000              6000        -1.2491300        0.48284667        0.16757333         8.1064572         20.273649         1.4073710         8.4473536            633986
        20         2.4000000              7000        -1.2439329        0.47089000        0.15085571         8.0025388         20.642923         1.3893296         8.6012180            745246
        20         2.4000000              8000        -1.2462363        0.47124187        0.16444813         8.3514787         21.294837         1.4499095         8.8728487            849282
        20         2.4000000              9000        -1.2437422        0.46244500        0.17958056         8.4755094         22.505699         1.4714426         9.3773745            959803
        20         2.4000000             10000        -1.2461940        0.46588200        0.19459700         8.4648137         22.766717         1.4695857         9.4861320           1062524
        20         2.4000000             11000        -1.2447364        0.46497136        0.21021500         8.2952595         22.415902         1.4401492         9.3399593           1171095
        20         2.4000000             12000        -1.2442592        0.46351083        0.15922750         8.2912405         22.174715         1.4394515         9.2394644           1278982
        20         2.4000000             13000        -1.2425977        0.46053654        0.13327731         8.1503562         21.939873         1.4149924         9.1416139           1389241
        20         2.4000000             14000        -1.2398721        0.45377107        0.11791607         8.1125849         22.312542         1.4084349         9.2968926           1501591
        20         2.4000000             15000        -1.2395160        0.45420633        0.10342700         8.1161676         22.176290         1.4090569         9.2401208           1610034
        20         2.4000000             16000        -1.2365162        0.44631625       0.086665625         8.0751754         22.405261         1.4019402         9.3355253           1724824
        20         2.4000000             17000        -1.2348394        0.44175235       0.092076471         7.9963003         22.360234         1.3882466         9.3167642           1836647
        20         2.4000000             18000        -1.2339106        0.43874694       0.077804722         8.0183830         22.803258         1.3920804         9.5013575           1947545
        20         2.4000000             19000        -1.2318442        0.43241789       0.062691053         8.0235322         23.006866         1.3929743         9.5861941           2062007
        20         2.4000000             20000        -1.2317825        0.43455850       0.062004000         7.9711111         22.814787         1.3838735         9.5061613           2170636
        20         2.4000000             21000        -1.2314686        0.43523500       0.050411667         7.9578002         22.693183         1.3815625         9.4554930           2279942
        20         2.4000000             22000        -1.2305786        0.43429068       0.040103864         7.9375915         22.485695         1.3780541         9.3690394           2390885
        20         2.4000000             23000        -1.2332404        0.43952957       0.055283478         8.0475372         22.555772         1.3971419         9.3982385           2490776
        20         2.4000000             24000        -1.2337725        0.44171521       0.061442708         8.0570440         22.382114         1.3987924         9.3258807           2597299
        20         2.4000000             25000        -1.2335300        0.44097200       0.060967600         8.1223164         22.482395         1.4101244         9.3676645           2706780
        20         2.4000000             26000        -1.2327823        0.43845192       0.060765000         8.0611866         22.344683         1.3995116         9.3102846           2818520
        20         2.4000000             27000        -1.2320767        0.43707000       0.067365926         7.9853431         22.131268         1.3863443         9.2213618           2930013
        20         2.4000000             28000        -1.2331371        0.44018000       0.064190357         7.9339119         21.877520         1.3774153         9.1156333           3033895
        20         2.4000000             29000        -1.2329045        0.44099638       0.066613621         7.8845470         21.626437         1.3688450         9.0110154           3143038
        20         2.4000000             30000        -1.2339913        0.44254500       0.059398000         7.9212544         21.667173         1.3752178         9.0279888           3246339
        20         2.4000000             31000        -1.2346023        0.44333452       0.061190000         7.9400038         21.678833         1.3784729         9.0328471           3352001
        20         2.4000000             32000        -1.2349222        0.44432422       0.049691406         7.9242176         21.635180         1.3757322         9.0146581           3458494
