 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        80         2.0000000           1000000        -1.7445016        0.90386958      0.0062555066         3.6163528         35.460163        0.90408820         17.730081         508564757
        80         2.0100000           1000000        -1.7373272        0.90170309     -0.0060039834         3.6703267         30.051659        0.90847423         14.951074         524467333
        80         2.0200000           1000000        -1.7303424        0.90320901    -0.00069176219         3.3783836         5.1598348        0.82795403         2.5543737         539906727
        80         2.0300000           1000000        -1.7226083        0.89939116     7.5550625E-05         3.4856025         6.1591902        0.84583525         3.0340839         557107890
        80         2.0400000           1000000        -1.7147572        0.89626086       -0.89626011         3.5621160         3.0419738        0.85594866         1.4911636         574602187
        80         2.0500000           1000000        -1.7061766        0.88908558      0.0028551134         3.9396693         17.406503        0.93745850         8.4909770         593775349
        80         2.0600000           1000000        -1.6983253        0.88806646       -0.88806643         3.8063217         3.0402988        0.89695581         1.4758732         611428457
        80         2.0700000           1000000        -1.6892052        0.88246444       -0.88246294         4.0630896         5.9484008        0.94823440         2.8736236         631933285
        80         2.0800000           1000000        -1.6804444        0.87775167     0.00075869969         4.2021411         6.9905957        0.97127892         3.3608633         651823115
        80         2.0900000           1000000        -1.6713646        0.87324352        0.87324330         4.2614334         4.8407753        0.97558055         2.3161604         672372157
        80         2.1000000           1000000        -1.6618211        0.86782806     0.00064281281         4.4346353         4.3372040         1.0055862         2.0653353         694148401
        80         2.1100000           1000000        -1.6516549        0.85958494      0.0016786044         4.8230277         15.069472         1.0833152         7.1419301         717435845
        80         2.1200000           1000000        -1.6421984        0.85665583    -0.00010066906         4.7877000         3.8557051         1.0652590         1.8187288         739137788
        80         2.1300000           1000000        -1.6313724        0.84865751     -0.0012714175         5.0923609         10.403881         1.1224318         4.8844511         764021585
        80         2.1400000           1000000        -1.6205687        0.84168992     0.00059172125         5.3504673         9.7211064         1.1683263         4.5425731         789032105
        80         2.1500000           1000000        -1.6096217        0.83542769        0.83542683         5.3953199         5.1175087         1.1671866         2.3802366         814411214
        80         2.1600000           1000000        -1.5977594        0.82650078    -0.00014736094         5.7049864         7.9185397         1.2227766         3.6659906         842018713
        80         2.1700000           1000000        -1.5853710        0.81540375        0.81536530         6.1145817         15.234182         1.2985159         7.0203604         870862415
        80         2.1800000           1000000        -1.5727239        0.80428755      0.0058259912         6.6236116         23.522296         1.3937403         10.790044         900457739
        80         2.1900000           1000000        -1.5597349        0.79510879    -0.00092930813         6.7056450         14.703567         1.3981454         6.7139575         931022526
        80         2.2000000           1000000        -1.5453851        0.77712054       -0.77644382         7.4797586         42.805275         1.5454047         19.456943         964833803
        80         2.2100000           1000000        -1.5315005        0.76790913     0.00025160937         7.5709003         22.100086         1.5501117         10.000039         997684061
        80         2.2200000           1000000        -1.5158595        0.75097814       -0.70420601         8.0894883         26.276395         1.6414026         11.836214        1034735311
        80         2.2300000           1000000        -1.4995194        0.72829456        0.38588799         8.8738389         45.293070         1.7844394         20.310794        1073653924
        80         2.2400000           1000000        -1.4827468        0.70864724      -0.068448426         9.2167366         42.061541         1.8368815         18.777474        1113588675
        80         2.2500000           1000000        -1.4642257        0.68215339       -0.47933771         9.7716157         51.219342         1.9301957         22.764152        1157819280
        80         2.2600000           1000000        -1.4433075        0.63658136      -0.048333832         10.871293         106.66997         2.1284543         47.199101        1207792276
        80         2.2700000           1000000        -1.4179857        0.57151143        0.29850198         12.028678         159.04205         2.3343512         70.062575        1268335140
        80         2.2800000           1000000        -1.3959898        0.51441865      -0.078405151         12.162950         195.03724         2.3397488         85.542649        1321442540
        80         2.2900000           1000000        -1.3724397        0.43876342      -0.071869565         12.153413         246.40862         2.3175403         107.60202        1378263798
        80         2.3000000           1000000        -1.3502466        0.37840936      -0.072708848         10.983927         226.45532         2.0763567         98.458837        1432272779
        80         2.3100000           1000000        -1.3297768        0.31716400      -0.018963114         10.234822         212.48986         1.9180341         91.986954        1482484933
