 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
       100         2.0000000           1000000        -1.7450165        0.90775999       -0.90774536         3.4907221         22.349279        0.87268052         11.174639         792924796
       100         2.0100000           1000000        -1.7376316        0.90361444     -0.0016735222         3.6269261         26.644768        0.89773175         13.256103         818440963
       100         2.0200000           1000000        -1.7303241        0.90276827       -0.90276800         3.5430432         9.8602836        0.86830782         4.8813285         843714273
       100         2.0300000           1000000        -1.7225224        0.89854609     0.00055058340         3.7115120         14.132245        0.90065569         6.9616970         870724558
       100         2.0400000           1000000        -1.7143143        0.89156665        0.89112415         4.1001081         37.640384        0.98522399         18.451169         899398146
       100         2.0500000           1000000        -1.7058119        0.88441064     -0.0059852168         4.3898102         58.607888         1.0445711         28.589214         929029464
       100         2.0600000           1000000        -1.6977563        0.88322842      0.0045891760         4.2845301         39.029692         1.0096451         18.946453         957364348
       100         2.0700000           1000000        -1.6893518        0.88183897    -0.00038570840         4.2123376         13.060721        0.98306556         6.3095270         986986887
       100         2.0800000           1000000        -1.6800131        0.87264789       -0.87121034         4.6708413         47.969638         1.0796138         23.062326        1019979997
       100         2.0900000           1000000        -1.6710051        0.86980251       -0.86975174         4.7062287         28.796452         1.0774086         13.778207        1051941605
       100         2.1000000           1000000        -1.6619868        0.86765452        0.86764726         4.6040635         7.9726261         1.0440053         3.7964886        1084004497
       100         2.1100000           1000000        -1.6519521        0.86108001        0.86107800         4.7920882         12.153290         1.0763658         5.7598532        1119937881
       100         2.1200000           1000000        -1.6420476        0.85629196        0.85629193         4.9025046         5.3110755         1.0908029         2.5052243        1155407631
       100         2.1300000           1000000        -1.6304927        0.84043851       -0.84036893         5.7735588         66.656107         1.2725779         31.293947        1196848603
       100         2.1400000           1000000        -1.6204544        0.84058526       -0.84056678         5.5413537         18.719273         1.2100082         8.7473240        1233161757
       100         2.1500000           1000000        -1.6084937        0.82473630     -0.0056399248         6.3473766         78.905328         1.3731480         36.700153        1276418710
       100         2.1600000           1000000        -1.5975908        0.82268385     -0.0021927122         6.2079587         35.065716         1.3305810         16.234128        1316325426
       100         2.1700000           1000000        -1.5843707        0.80341926     -0.0065679610         7.1410786         107.42834         1.5165067         49.506148        1364327922
       100         2.1800000           1000000        -1.5729572        0.80567073        0.80566538         6.5504892         22.030887         1.3783539         10.105911        1406243110
       100         2.1900000           1000000        -1.5597593        0.79304714     -0.0025094630         7.0256839         33.723234         1.4648744         15.398737        1454682652
       100         2.2000000           1000000        -1.5459434        0.78211291        0.78210782         7.2486692         25.193762         1.4976589         11.451710        1505524863
       100         2.2100000           1000000        -1.5310663        0.76470510       -0.76468723         8.0231629         41.427407         1.6427106         18.745433        1560519859
       100         2.2200000           1000000        -1.5145683        0.73896894        0.73498885         9.1075201         94.923447         1.8479669         42.758310        1621390760
       100         2.2300000           1000000        -1.4997728        0.72854580        0.72534198         8.8553011         60.568846         1.7807117         27.160918        1676587442
       100         2.2400000           1000000        -1.4814909        0.70153209     -0.0045036240         9.7226439         71.665416         1.9377080         31.993489        1744546821
       100         2.2500000           1000000        -1.4639973        0.67549423        0.67422759         10.259318         84.585262         2.0265319         37.593450        1809897125
       100         2.2600000           1000000        -1.4417738        0.62457411       -0.30792676         11.784286         155.71526         2.3072062         68.900559        1892807468
       100         2.2700000           1000000        -1.4185289        0.56514105       -0.17132824         12.551637         220.74370         2.4358395         97.243920        1979775555
       100         2.2800000           1000000        -1.3927963        0.46985071       -0.12403660         13.452314         377.40488         2.5877797         165.52846        2076168641
       100         2.2900000           1000000        -1.3688782        0.39188316       0.069369211         12.230107         372.19905         2.3321651         162.53234       -2128451221
       100         2.3000000           1000000        -1.3481393        0.33419634       0.056225858         11.051432         315.45751         2.0891176         137.15544       -2049408487
       100         2.3100000           1000000        -1.3284186        0.27455571       0.029193162         9.8118984         268.30781         1.8387771         116.15057       -1973753894
       100         2.3200000           1000000        -1.3109707        0.23563752       0.017187194         9.0974274         223.55186         1.6902176         96.358560       -1906044157
       100         2.3300000           1000000        -1.2947687        0.19978669      0.0014997334         8.4928987         185.27530         1.5643866         79.517297       -1842792139
       100         2.3400000           1000000        -1.2800258        0.17676827      0.0087344954         7.9196791         146.24052         1.4463582         62.495949       -1784669100
       100         2.3500000           1000000        -1.2655747        0.15009461      0.0050978178         7.6041058         119.75301         1.3769318         50.958727       -1727251772
       100         2.3600000           1000000        -1.2518366        0.13953520     -0.0045115020         7.2668117         99.574135         1.3047278         42.192430       -1672454136
       100         2.3700000           1000000        -1.2391017        0.12210214     -0.0020928272         7.0714774         81.336951         1.2589645         34.319389       -1621150030
       100         2.3800000           1000000        -1.2273805        0.11630991     0.00030427840         6.8876645         72.074171         1.2159566         30.283265       -1573479124
       100         2.3900000           1000000        -1.2154398        0.10545744     -0.0036154356         6.5752984         59.379335         1.1511175         24.844910       -1524774892
       100         2.4000000           1000000        -1.2039197       0.099146162      0.0046920284         6.4776830         54.524987         1.1245977         22.718745       -1477394811
       100         2.4100000           1000000        -1.1926065       0.093054300    -0.00089311960         6.3304183         47.957582         1.0899293         19.899411       -1430751592
       100         2.4200000           1000000        -1.1820247       0.088406082    -0.00017894060         6.2039823         43.416205         1.0593508         17.940580       -1386576013
       100         2.4300000           1000000        -1.1715125       0.084593898      0.0028144462         6.0537165         39.324136         1.0252022         16.182772       -1342822657
       100         2.4400000           1000000        -1.1615373       0.080833450     0.00064149800         5.8951211         36.737376        0.99017755         15.056301       -1300798091
       100         2.4500000           1000000        -1.1517953       0.076759673     -0.0010622852         5.8656764         33.119482        0.97720557         13.518156       -1259457863
       100         2.4600000           1000000        -1.1423835       0.074376061     0.00030130280         5.7824935         30.833193        0.95553135         12.533818       -1219332013
       100         2.4700000           1000000        -1.1327933       0.070637849     2.1160200E-05         5.6232631         28.249794        0.92171042         11.437164       -1178431854
       100         2.4800000           1000000        -1.1235640       0.067695776     -0.0010452450         5.5465840         25.286261        0.90182492         10.196073       -1138766086
       100         2.4900000           1000000        -1.1147282       0.065381831    -0.00028691340         5.4732976         23.967775        0.88277570         9.6256126       -1100566466
       100         2.5000000           1000000        -1.1060242       0.062988987      0.0012313290         5.3994686         22.442576        0.86391498         8.9770303       -1062740175
