      Analytical-1:             Jacobi-1:               ARMADILLO-1:        Analytical-2:             Jacobi-2:               ARMADILLO-2:       Analytical-3:             Jacobi-3:               ARMADILLO-3:
        0.40066743193572973425       0.038115612531549408759      -0.038115612531851028599        0.73420188045453982362       0.069844844289998347930      -0.069844844289844262852        0.94471868706745043553       0.089871371011598893963       0.089871371011864570333
        0.41365095110763422381       0.039350738590244543902      -0.039350738590550993212        0.75320506233393680340       0.071652622660923759312      -0.071652622660769202390        0.95783837922355730132       0.091119451246998856009       0.091119451247244589998
        0.42655088266874413572       0.040577912934546080115      -0.040577912934857393590        0.77159946591003847338       0.073402487769936339279      -0.073402487769779811710        0.96921632819180136842       0.092201838932451735120       0.092201838932676319360
        0.43936461989361685898       0.041796887585886240146      -0.041796887586200127951        0.78937022389854327731       0.075093025287837039672      -0.075093025287677819812        0.97883184419242752483       0.093116565843023135773       0.093116565843229304189
        0.45208957347434175489       0.043007416222629879510      -0.043007416222943802009        0.80650297307695351101       0.076722868836975738338      -0.076722868836814991922        0.98666744227196634398       0.093861968629868203218       0.093861968630054817830
        0.46472317204376861755       0.044209254229848532480      -0.044209254230162961519        0.82298386589365646326       0.078290701095630854667      -0.078290701095467901682        0.99270887409805397272       0.094436691844874701141       0.094436691845037043502
        0.47726286269511131177       0.045402158748756200890      -0.045402158749072100974        0.83879958166021351129       0.079795254862732034606      -0.079795254862564862774        0.99694515386874726914       0.094839690405411625207       0.094839690405554386010
        0.48970611149782106164       0.046585888725782426123      -0.046585888726100935231        0.85393733731781229501       0.081235314082072934694      -0.081235314081901141559        0.99936857828921821234       0.095070231494741919143       0.095070231494867568633
        0.50205040400962408498       0.047760204961280472435      -0.047760204961604796337        0.86838489776917859864       0.082609714825192914756      -0.082609714825017180329        0.99997474057950563875       0.095127895894576181002       0.095127895894682887312
        0.51429324578462298767       0.048924870157869657095      -0.048924870158199892933        0.88213058576759939555       0.083917346232125406003      -0.083917346231943287793        0.99876253848784912748       0.095012578747369222376       0.095012578747460205153
        0.52643216287735572489       0.050079648968381317020      -0.050079648968715036184        0.89516329135506234049       0.085157151409239781326      -0.085157151409053763458        0.99573417629503446769       0.094724489747013529417       0.094724489747089551939
        0.53846470234271337496       0.051224308043411943825      -0.051224308043749021413        0.90747248084188358863       0.086328128283490221384      -0.086328128283301233670        0.99089516080610762216       0.094264152757518065995       0.094264152757580529918
        0.55038843273161286440       0.052358616078488288970      -0.052358616078824089801        0.91904820532056719085       0.087429330412338870926      -0.087429330412142472473        0.98425429133674280369       0.093632404860411744263       0.093632404860462786766
        0.56220094458232749979       0.053482343860789954837      -0.053482343861126144247        0.92988110870701323751       0.088459867748705012236      -0.088459867748501397333        0.97582364371247676260       0.092830394832587606602       0.092830394832628504442
        0.57389985090737294371       0.054595264315485649009      -0.054595264315822573942        0.93996243530257728160       0.089418907360359276004      -0.089418907360149679775        0.96561854830990245802       0.091859581057348246858       0.091859581057384023794
        0.58548278767585304472       0.055697152551608793136      -0.055697152551947605448        0.94928403687086670981       0.090305674103137986708      -0.090305674102923838564        0.95365756217975450326       0.090721728872476634087       0.090721728872510981612
        0.59694741429116660036       0.056787785907502767724      -0.056787785907847047884        0.95783837922355730132       0.091119451247460903076      -0.091119451247237165381        0.93996243530257717058       0.089418907360127170003       0.089418907360157950936
        0.60829141406397668757       0.057866943995821665259      -0.057866943996172287568        0.96561854830990245802       0.091859581057608719057      -0.091859581057376432645        0.92455807103833420602       0.087953485584374518913       0.087953485584400747932
        0.61951249468035241019       0.058934408748055978899      -0.058934408748413789902        0.97261825580501892752       0.092525465323356037572      -0.092525465323115896332        0.90747248084188369965       0.086328128283289978784       0.086328128283310198721
        0.63060838866498203359       0.059989964458602766662      -0.059989964458967599825        0.97883184419242752483       0.093116565843472873243      -0.093116565843222282028        0.88873673332665792390       0.084545791023351524185       0.084545791023366456685
        0.64157685383936857715       0.061033397828354242487      -0.061033397828723308376        0.98425429133674291471       0.093632404860719178896      -0.093632404860455778484        0.86838489776917837659       0.082609714825014224360       0.082609714825026006602
        0.65241567377491338497       0.062064498007795593226      -0.062064498008165963627        0.98888121454281696643       0.094072565447988559795      -0.094072565447717193532        0.84645398215713019141       0.080523420269213483169       0.080523420269216411382
        0.66312265824079519305       0.063083056639611584382      -0.063083056639983287051        0.99270887409805397272       0.094436691845305398285      -0.094436691845030173997        0.82298386589365624122       0.078290701095483070104       0.078290701095476325500
        0.67369564364655731836       0.064088867900797957811      -0.064088867901168272700        0.99573417629503457871       0.094724489747363041503      -0.094724489747082932234        0.79801722728023960496       0.075915617303395604987       0.075915617303378910008
        0.68413249347930937816       0.065081728544238506839      -0.065081728544611305853        0.99795467593200604117       0.094935726541388820721      -0.094935726541102022358        0.77159946591003836236       0.073402487769820404240       0.073402487769788332672
        0.69443109873545949551       0.066061437939792966301      -0.066061437940170400496        0.99936857828921821234       0.095070231495152618395      -0.095070231494861587307        0.74377862011280027055       0.070755882395416871966       0.070755882395368591142
        0.70458937834688606383       0.067027798114830713927      -0.067027798115213269026        0.99997474057950563875       0.095127895894967659518      -0.095127895894676642308        0.71460527960146458248       0.067980613794692501539       0.067980613794629510260
        0.71460527960146458248       0.067980613794232952474      -0.067980613794622335444        0.99977267287194659939       0.095108673133567120384      -0.095108673133272869649        0.68413249347930904509       0.065081728544696487715       0.065081728544618883125
        0.72447677855786607459       0.068919692439862678679      -0.068919692440254018417        0.99876253848784912748       0.095012578747753553832      -0.095012578747454751182        0.65241567377491338497       0.062064498008265633899       0.062064498008174075194
        0.73420188045453982362       0.069844844289454172115      -0.069844844289845706142        0.99694515386874726914       0.094839690405851911903      -0.094839690405549209595        0.61951249468035241019       0.058934408748528857580       0.058934408748421866775
        0.74377862011280015953       0.070755882394973226845      -0.070755882395362096338        0.99432198791651127401       0.094590147844934455157      -0.094590147844630365070        0.58548278767585282267       0.055697152552073095344       0.055697152551955932120
        0.75320506233393680340       0.071652622660386702802      -0.071652622660771325691        0.99089516080610762216       0.094264152757880775857      -0.094264152757576241681        0.55038843273161286440       0.052358616078953791606       0.052358616078832714846
        0.76247930229026472659       0.072534883878865252793      -0.072534883879246822569        0.98666744227196623296       0.093861968630356812371      -0.093861968630051112461        0.51429324578462298767       0.048924870158336623838       0.048924870158208441651
        0.77159946591003847338       0.073402487769402391393      -0.073402487769782920335        0.98164224936934163512       0.093383920527849800797      -0.093383920527541949830        0.47726286269511131177       0.045402158749213897271       0.045402158749080531730
        0.78056371025615167714       0.074255259012842536603      -0.074255259013222135733        0.97582364371247676260       0.092830394832936105609      -0.092830394832625617862        0.43936461989361641489       0.041796887586341729959       0.041796887586208336662
        0.78937022389854327731       0.075093025287301246040      -0.075093025287681469671        0.96921632819180136842       0.092201838932983726238      -0.092201838932674001770        0.40066743193572973425       0.038115612531995253509       0.038115612531858966694
        0.79801722728023949394       0.075915617302994065074      -0.075915617303374441360        0.96182564317281904476       0.091498760858559721743      -0.091498760858253716521        0.36124166618715286559       0.034365027654699085990       0.034365027654559787695
        0.80650297307695351101       0.076722868836442151275      -0.076722868836819238525        0.95365756217975450326       0.090721728872813087174      -0.090721728872508969332        0.32115901486695797029       0.030551953056680170723       0.030551953056534884162
        0.81482574655017159238       0.077514616764055563336      -0.077514616764428612150        0.94471868706745043553       0.089871371012169895542      -0.089871371011863682154        0.28049236468171662162       0.026683322472113527729       0.026683322471961087169
        0.82298386589365646326       0.078290701095108300445      -0.078290701095472717275        0.93501624268541472240       0.088948374578716751793      -0.088948374578410829838        0.23931566428755765563       0.022766170658747284655       0.022766170658594184900
        0.83097568257329301744       0.079050965004051773621      -0.079050965004408543790        0.92455807103833420602       0.087953485584705670686      -0.087953485584399443420        0.19770378982117206568       0.018807620605846203654       0.018807620605692937366
        0.83879958166021351129       0.079795254862219736069      -0.079795254862570316745        0.91335262494777003095       0.086887508149579906203      -0.086887508149270820113        0.15573240874427163316       0.014814870581650744011       0.014814870581501731264
        0.84645398215713030243       0.080523420268867468286      -0.080523420269213566436        0.90140896122016123115       0.085751303850041829535      -0.085751303849727872342        0.11347784224909673867       0.010795181043981479097       0.010795181043845506266
        0.85393733731781229501       0.081235314081561163513      -0.081235314081907011863        0.88873673332665792390       0.084545791023683522503      -0.084545791023365762795       0.071016926475172992284      0.0067558614377593436892      0.0067558614376383736150
        0.86124813495964025467       0.081930792445922315248      -0.081930792446266470508        0.87534618360069882392       0.083271944026744315615      -0.083271944026425306906       0.028426872789682394727      0.0027042569034165880003      0.0027042569033134821084
        0.86838489776917859864       0.082609714824681809708      -0.082609714825023258800        0.86124813495964025467       0.081930792446594749578      -0.081930792446269065654      -0.014214872614480981647     -0.0013522650795727438576     -0.0013522650796559117052
        0.87534618360069882392       0.083271944026087549307      -0.083271944026423141971        0.84645398215713019141       0.080523420269548964812      -0.080523420269216425260      -0.056830769547671355912     -0.0054063280897925711233     -0.0054063280898572711047
        0.88213058576759939555       0.083917346231622641506      -0.083917346231949282997        0.83097568257329301744       0.079050965004749701448      -0.079050965004411777315      -0.099343324823366954690     -0.0094505601772524160803     -0.0094505601772995034143
        0.88873673332665803493       0.084545791023047003887      -0.084545791023363334182        0.81482574655017159238       0.077514616764775154389      -0.077514616764432150986       -0.14167523317258406967      -0.013477607268604627211      -0.013477607268642831026
        0.89516329135506234049       0.085157151408751921573      -0.085157151409059647640        0.79801722728023960496       0.075915617303729560073      -0.075915617303378590819       -0.18374951781657056227      -0.017480146539885089985      -0.017480146539921800203
        0.90140896122016123115       0.085751303849426335768      -0.085751303849725776796        0.78056371025615167714       0.074255259013584706818      -0.074255259013227117859       -0.22548967044217888001      -0.021450899732405218773      -0.021450899732443431261
        0.90747248084188358863       0.086328128283012853239      -0.086328128283307284385        0.76247930229026461557       0.072534883879614861502      -0.072534883879252526340       -0.26681979032536895513      -0.025382646387601293103      -0.025382646387648397784
        0.91335262494776991993       0.086887508148977207756      -0.086887508149268849467        0.74377862011280027055       0.070755882395734825963      -0.070755882395368591142       -0.30766472234987030099      -0.029268236976805951655      -0.029268236976867024329
        0.91904820532056719085       0.087429330411861655437      -0.087429330412148384410        0.72447677855786607459       0.068919692440633575914      -0.068919692440260901800       -0.34795019367001628341      -0.033100605902023252924      -0.033100605902096305599
        0.92455807103833431704       0.087953485584114990403      -0.087953485584397861352        0.70458937834688584179       0.067027798115599487860      -0.067027798115220846298       -0.38760294876925671659      -0.036872784344073220031      -0.036872784344155730418
        0.92988110870701323751       0.088459867748233819706      -0.088459867748507600704        0.68413249347930904509       0.065081728545002465181      -0.065081728544619188437       -0.42655088266874441327      -0.040577912934769276576      -0.040577912934860224659
        0.93501624268541483342       0.088948374578147540448      -0.088948374578409789004        0.66312265824079519305       0.063083056640379359115      -0.063083056639991585968       -0.46472317204376883959      -0.044209254230065116176      -0.044209254230166014632
        0.93996243530257728160       0.089418907359907290333      -0.089418907360155563957        0.64157685383936846613       0.061033397829121510680      -0.061033397828731711376       -0.50205040400962397396      -0.047760204961496056930      -0.047760204961608244967
        0.94471868706745043553       0.089871371011628592429      -0.089871371011863002143        0.61951249468035241019       0.058934408748814288981      -0.058934408748422310864       -0.53846470234271337496      -0.051224308043631788800      -0.051224308043752629638
        0.94928403687086670981       0.090305674102706637307      -0.090305674102929597846        0.59694741429116682241       0.056787785908249205358      -0.056787785907855839462       -0.57389985090737316575      -0.054595264315693788071      -0.054595264315826112778
        0.95365756217975461428       0.090721728872293738721      -0.090721728872508497488        0.57389985090737261064       0.054595264316226403689      -0.054595264315831434909       -0.60829141406397702063      -0.057866943996030116570      -0.057866943996175604359
        0.95783837922355730132       0.091119451247035784802      -0.091119451247242605474        0.55038843273161286440       0.052358616079226594220      -0.052358616078833124241       -0.64157685383936857715      -0.061033397828568244914      -0.061033397828726500267
        0.96182564317281904476       0.091498760858053751477      -0.091498760858253203043        0.52643216287735572489       0.050079648969115285462      -0.050079648968723758373       -0.67369564364655754041      -0.064088867900996174254      -0.064088867901171089891
        0.96561854830990245802       0.091859581057190636821      -0.091859581057381303748        0.50205040400962419600       0.047760204962005191331      -0.047760204961613678121       -0.70458937834688628588      -0.067027798115022921288      -0.067027798115215961317
        0.96921632819180136842       0.092201838932496407719      -0.092201838932674126670        0.47726286269511131177       0.045402158749469311017      -0.045402158749080843980       -0.73420188045453982362      -0.069844844289637733614      -0.069844844289847787810
        0.97261825580501892752       0.092525465322954969505      -0.092525465323120587025        0.45208957347434153284       0.043007416223336786265      -0.043007416222952392360       -0.76247930229026450455      -0.072534883879022057918      -0.072534883879247738503
        0.97582364371247676260       0.092830394832474849576      -0.092830394832625798274        0.42655088266874380265       0.040577912935248476589      -0.040577912934865893735       -0.78937022389854349935      -0.075093025287443784799      -0.075093025287681400282
        0.97883184419242752483       0.093116565843088930365      -0.093116565843226584143        0.40066743193572973425       0.038115612532243110799      -0.038115612531859383028       -0.81482574655017192544      -0.077514616764180463426      -0.077514616764427488049
        0.98164224936934163512       0.093383920527415592572      -0.093383920527542366163        0.37446014158506352176       0.035622505169634506583      -0.035622505169252402513       -0.83879958166021328925      -0.079795254862314424216      -0.079795254862568568144
        0.98425429133674291471       0.093632404860343285136      -0.093632404860460094476        0.34795019367001606136       0.033100605902480220721      -0.033100605902102356315       -0.86124813495964058774      -0.081930792446008329777      -0.081930792446264458229
        0.98666744227196634398       0.093861968629942227338      -0.093861968630052111662        0.32115901486695797029       0.030551953056909855050      -0.030551953056535588460       -0.88213058576759961760      -0.083917346231691378189      -0.083917346231947270718
        0.98888121454281696643       0.094072565447619022061      -0.094072565447721523402        0.29410825915724408963       0.027978606582642551875      -0.027978606582268784886       -0.90140896122016145320      -0.085751303849470106311      -0.085751303849723639616
        0.99089516080610773319       0.094264152757484231948      -0.094264152757577726605        0.26681979032536873309       0.025382646388024680123      -0.025382646387654861364       -0.91904820532056707982      -0.087429330411901248765      -0.087429330412146427642
        0.99270887409805397272       0.094436691844950446106      -0.094436691845034087534        0.23931566428755765563       0.022766170658958785611      -0.022766170658595114712       -0.93501624268541505547      -0.088948374578174171923      -0.088948374578407304880
        0.99432198791651127401       0.094590147844559560597      -0.094590147844632044283        0.21161811126506127612       0.020131294163041976719      -0.020131294162680293813       -0.94928403687086693186      -0.090305674102709676543      -0.090305674102926988822
        0.99573417629503457871       0.094724489747026296982      -0.094724489747086193514        0.18374951781656992389       0.017480146540291102014      -0.017480146539928454602       -0.96182564317281904476      -0.091498760858051753075      -0.091498760858250968719
        0.99694515386874726914       0.094839690405499027515      -0.094839690405550652885        0.15573240874427163316       0.014814870581869274066      -0.014814870581502681893       -0.97261825580501903854      -0.092525465322934735690      -0.092525465323118005756
        0.99795467593200604117       0.094935726541060486139      -0.094935726541104714649        0.12758942888816582339       0.012137620498166891425      -0.012137620497799313929       -0.98164224936934174615      -0.093383920527372862863      -0.093383920527540020817
        0.99876253848784912748       0.095012578747416365221      -0.095012578747456319372       0.099343324823367204490      0.0094505601776753728888     -0.0094505601773063087345       -0.98888121454281696643      -0.094072565447568964880      -0.094072565447719094789
        0.99936857828921821234       0.095070231494827489582      -0.095070231494863807753       0.071016926475172992284      0.0067558614380104223610     -0.0067558614376393606726       -0.99432198791651127401      -0.094590147844496680340      -0.094590147844629796081
        0.99977267287194659939       0.095108673133245877351      -0.095108673133274396205       0.042633128666770013504      0.0040557022705459662773     -0.0040557022701700863945       -0.99795467593200604117      -0.094935726540988751854      -0.094935726541102882781
        0.99997474057950563875       0.095127895894657379938      -0.095127895894678363153       0.014214872614480339799      0.0013522650800427979748     -0.0013522650796627369747       -0.99977267287194659939      -0.095108673133174823078      -0.095108673133272911282
        0.99997474057950563875       0.095127895894668940135      -0.095127895894678363153      -0.014214872614480981647     -0.0013522650792734372711      0.0013522650796547624509       -0.99977267287194659939      -0.095108673133186980020      -0.095108673133272911282
        0.99977267287194659939       0.095108673133276866452      -0.095108673133274132527      -0.042633128666770207793     -0.0040557022697803929087      0.0040557022701620650332       -0.99795467593200604117      -0.094935726541031301151      -0.094935726541102688492
        0.99936857828921821234       0.095070231494877602274      -0.095070231494863155497      -0.071016926475173186573     -0.0067558614372490392169      0.0067558614376313818120       -0.99432198791651127401      -0.094590147844572244895      -0.094590147844629129947
        0.99876253848784912748       0.095012578747480549990      -0.095012578747455569972      -0.099343324823366954690     -0.0094505601769144468444      0.0094505601772982977815       -0.98888121454281696643      -0.094072565447675643435      -0.094072565447718484166
        0.99795467593200604117       0.094935726541138076851      -0.094935726541104006881       -0.12758942888816648953      -0.012137620497407342751       0.012137620497791429611       -0.98164224936934152410      -0.093383920527511987686      -0.093383920527539410195
        0.99694515386874726914       0.094839690405590995614      -0.094839690405550125529       -0.15573240874427185521      -0.014814870581110597958       0.014814870581494934618       -0.97261825580501892752      -0.092525465323104849613      -0.092525465323117589422
        0.99573417629503446769       0.094724489747134932305      -0.094724489747085444113       -0.18374951781657056227      -0.017480146539536771388       0.017480146539920731613       -0.96182564317281904476      -0.091498760858253341821      -0.091498760858250441363
        0.99432198791651127401       0.094590147844690844470      -0.094590147844631100593       -0.21161811126506105407      -0.020131294162285942595       0.020131294162672706133       -0.94928403687086648777      -0.090305674102945335258      -0.090305674102926211666
        0.99270887409805397272       0.094436691845104725473      -0.094436691845033018944       -0.23931566428755787768      -0.022766170658201412280       0.022766170658587610298       -0.93501624268541483342      -0.088948374578439737270      -0.088948374578406472213
        0.99089516080610762216       0.094264152757665406468      -0.094264152757576866182       -0.26681979032536895513      -0.025382646387262688958       0.025382646387647578995       -0.91904820532056719085      -0.087429330412193917432      -0.087429330412145775386
        0.98888121454281696643       0.094072565447824815776      -0.094072565447720829512       -0.29410825915724470025      -0.027978606581877622089       0.027978606582261724561       -0.90140896122016089809      -0.085751303849788171330      -0.085751303849723167771
        0.98666744227196623296       0.093861968630172126771      -0.093861968630051195728       -0.32115901486695858091      -0.030551953056146590598       0.030551953056528493441       -0.88213058576759939555      -0.083917346232029066400      -0.083917346231946798873
        0.98425429133674280369       0.093632404860596374352      -0.093632404860459469975       -0.34795019367001628341      -0.033100605901717337909       0.033100605902095618649       -0.86124813495963992160      -0.081930792446365530157      -0.081930792446264194551
        0.98164224936934163512       0.093383920527691413604      -0.093383920527541811052       -0.37446014158506368830      -0.035622505168871852754       0.035622505169245845258       -0.83879958166021362231      -0.079795254862689929398      -0.079795254862568457122
        0.97883184419242741381       0.093116565843389287327      -0.093116565843226167809       -0.40066743193572990078      -0.038115612531480595748       0.038115612531852985367       -0.81482574655017159238      -0.077514616764566168783      -0.077514616764427557438
        0.97582364371247676260       0.092830394832800228189      -0.092830394832625187651       -0.42655088266874441327      -0.040577912934490534269       0.040577912934859509952       -0.78937022389854272220      -0.075093025287836859261      -0.075093025287681539059
        0.97261825580501892752       0.092525465323307881649      -0.092525465323119615579       -0.45208957347434214347      -0.043007416222583229326       0.043007416222945966944       -0.76247930229026472659      -0.072534883879420364305      -0.072534883879247655236
        0.96921632819180136842       0.092201838932874397026      -0.092201838932673113591       -0.47726286269511153382      -0.045402158748720118642       0.045402158749074536526       -0.73420188045453982362      -0.069844844290039467816      -0.069844844289847787810
        0.96561854830990245802       0.091859581057594619224      -0.091859581057380332303       -0.50205040400962397396      -0.047760204961257837764       0.047760204961607509444       -0.70458937834688528667      -0.067027798115430456405      -0.067027798115216127850
        0.96182564317281904476       0.091498760858478606073      -0.091498760858252176087       -0.52643216287735583592      -0.050079648968370617246       0.050079648968717707658       -0.67369564364655709632      -0.064088867901406262884      -0.064088867901171298058
        0.95783837922355719030       0.091119451247480859335      -0.091119451247241009528       -0.55038843273161308645      -0.052358616078483521949       0.052358616078826830664       -0.64157685383936857715      -0.061033397828983232403      -0.061033397828726534962
        0.95365756217975450326       0.090721728872756327022      -0.090721728872506443575       -0.57389985090737316575      -0.054595264315486148610       0.054595264315824974799       -0.60829141406397591041      -0.057866943996457330390      -0.057866943996175534970
        0.94928403687086670981       0.090305674103186614476      -0.090305674102927543934       -0.59694741429116671139      -0.056787785907512100536       0.056787785907849532008       -0.57389985090737272166      -0.054595264316132333104      -0.054595264315826119716
        0.94471868706745043553       0.089871371012127332367      -0.089871371011860892719       -0.61951249468035263224      -0.058934408748078988272       0.058934408748416100554       -0.53846470234271326394      -0.051224308044084267133      -0.051224308043752796171
        0.93996243530257717058       0.089418907360424834674      -0.089418907360153482289       -0.64157685383936857715      -0.061033397828391233730       0.061033397828725667600       -0.50205040400962397396      -0.047760204961965556369      -0.047760204961608543339
        0.93501624268541472240       0.088948374578685707181      -0.088948374578407540803       -0.66312265824079563714      -0.063083056639652121400       0.063083056639985493619       -0.46472317204376833999      -0.044209254230545079467      -0.044209254230166403210
        0.92988110870701312649       0.088459867748788292841      -0.088459867748505283114       -0.68413249347930948918      -0.065081728544282582694       0.065081728544613234866       -0.42655088266874391367      -0.040577912935255741611      -0.040577912934860752014
        0.92455807103833420602       0.087953485584685131560      -0.087953485584395862951       -0.70458937834688628588      -0.067027798114885212000       0.067027798115215225794       -0.38760294876925660557      -0.036872784344558998115      -0.036872784344156576963
        0.91904820532056707982       0.087429330412441344511      -0.087429330412146663565       -0.72447677855786618561      -0.068919692439924420957       0.068919692440255531096       -0.34795019367001578381      -0.033100605902500690458      -0.033100605902097499089
        0.91335262494777003095       0.086887508149564404714      -0.086887508149267170254       -0.74377862011280004850      -0.070755882395032512755       0.070755882395363262072       -0.30766472234986974588      -0.029268236977270011001      -0.029268236976868585580
        0.90747248084188369965       0.086328128283604962934      -0.086328128283305369250       -0.76247930229026450455      -0.072534883878917655320       0.072534883879247127880       -0.26681979032536884411      -0.025382646388044494135      -0.025382646387650160263
        0.90140896122016123115       0.085751303850025051290      -0.085751303849724000439       -0.78056371025615178816      -0.074255259012892205206       0.074255259013221885933       -0.22548967044217838041      -0.021450899732830486233      -0.021450899732445499052
        0.89516329135506234049       0.085157151409358380900      -0.085157151409058023939       -0.79801722728023938291      -0.075915617303040541786       0.075915617303373608693       -0.18374951781657006267      -0.017480146540298915209      -0.017480146539924180243
        0.88873673332665792390       0.084545791023664149111      -0.084545791023361779870       -0.81482574655017192544      -0.077514616764092977852       0.077514616764427293760       -0.14167523317258354232      -0.013477607269006361412      -0.013477607268645566685
        0.88213058576759928453       0.083917346232252443272      -0.083917346231947437252       -0.83097568257329301744      -0.079050965004072479281       0.079050965004406684167      -0.099343324823366885301     -0.0094505601776524277013     -0.0094505601773024749956
