      Jacobi:               ARMADILLO:
         2.9918122530362993849         2.9918122530362349920
         6.9597497297546873085         6.9597497297546144779
         10.901886501874111346         10.901886501874010094
         14.817947079009137212         14.817947079008938260
         18.707656435729539623         18.707656435729301592
         22.570732966829677224         22.570732966829339716
         26.406886283783791214         26.406886283783325808
         30.215816018050823288         30.215816018050404068
         33.997210904015268795         33.997210904014664834
         37.750747934046010812         37.750747934045300269
         41.476091508054388157         41.476091508053634982
         45.172892540755107404         45.172892540754325807
         48.840787504459491686         48.840787504458788248
         52.479397390600745155         52.479397390599970663
         56.088326574746858455         56.088326574746062647
         59.667161569572414237         59.667161569571533164
         63.215469648874062614         63.215469648873181541
         66.732797323529780442         66.732797323528458833
         70.218668647360942714         70.218668647359933743
         73.672583327146853094         73.672583327145744647
         77.094014606376973120         77.094014606375736776
         80.482406886595967421         80.482406886594915818
         83.837173043028997199         83.837173043027746644
         87.157691382256160750         87.157691382254938617
         90.443302178521506107         90.443302178519530798
         93.693303711085562213         93.693303711083871121
         96.906947707014595039         96.906947707013401327
         100.08343407055433261         100.08343407055292573
         103.22190475011038302         103.22190475010890509
         106.32143655426347095         106.32143655426135354
         109.38103267563541010         109.38103267563289478
         112.39961261067608689         112.39961261067418263
         115.37600006686119514         115.37600006685839560
         118.30890831496796523         118.30890831496564886
         121.19692225553050946         121.19692225552736886
         124.03847619756491838         124.03847619756270149
         126.83182595019394512         126.83182595019154348
         129.57501323027679518         129.57501323027440776
         132.26581946666422596         132.26581946666240697
         134.90170461188435524         134.90170461188208151
         137.47972414430694243         137.47972414430449817
         139.99641325931472124         139.99641325931185065
         142.44761965922256763         142.44761965922015179
         144.82825170893480049         144.82825170893238464
         147.13187820486504620         147.13187820486206192
         149.35004620773509032         149.35004620773213446
         151.47101435191328278         151.47101435191072483
         153.47735907077472461         153.47735907077216666
         155.34458321282522775         155.34458321282357929
         157.06821264354815071         157.06821264354496748
         158.75125483168838514         158.75125483168557139
         160.54929520221071471         160.54929520220798622
         162.50519620325144388         162.50519620324814696
         164.59836961174323733         164.59836961174013936
         166.80841082741048353         166.80841082740744241
         169.12190130071613225         169.12190130071351746
         171.52968386743938822         171.52968386743603446
         174.02510352036279073         174.02510352035972119
         176.60309296831920278         176.60309296831579218
         179.25966077250336639         179.25966077250015474
         181.99158112347117822         181.99158112346677285
         184.79619391872705592         184.79619391872395795
         187.67126964504205944         187.67126964503802355
         190.61491452705109850         190.61491452704686367
         193.62550184482492455         193.62550184482125815
         196.70162089815744366         196.70162089815403306
         199.84203824445577879         199.84203824445310715
         203.04566770066537629         203.04566770066097092
         206.31154674661252102         206.31154674660876935
         209.63881769731554527         209.63881769731145255
         213.02671249019641664         213.02671249019275024
         216.47454025492024243         216.47454025491717289
         219.98167705471809086         219.98167705471462341
         223.54755734328441008         223.54755734328094263
         227.17166679220451897         227.17166679220090941
         230.85353622433379428         230.85353622432904785
         234.59273644786790669         234.59273644786421187
         238.38887383014369448         238.38887383013948806
         242.24158648362242729         242.24158648361770929
         246.15054096218290169         246.15054096217698998
         250.11542938553915860         250.11542938553401427
         254.13596692507610442         254.13596692507073271
         258.21188959646673311         258.21188959646013927
         262.34295231411277882         262.34295231410754923
         266.52892717012872481         266.52892717012275625
         270.76960190673850093         270.76960190673128182
         275.06477855606425464         275.06477855605783134
         279.41427222532098540         279.41427222531478947
         283.81791000879724152         283.81791000879104558
         288.27553001082043238         288.27553001081548700
         292.78698046617597583         292.78698046617074624
         297.35211894636307761         297.35211894635824592
         301.97081164172652734         301.97081164172107037
         306.64293271079503711         306.64293271078946646
         311.36836368936531017         311.36836368935814789
         316.14699295278330737         316.14699295277603142
         320.97871522576502912         320.97871522575763947
         325.86343113473787980         325.86343113473208177
         330.80104679836313153         330.80104679835653769
         335.79147345234650857         335.79147345233957367
         340.83462710518182348         340.83462710517386540
         345.93042822177943663         345.93042822177005746
         351.07880143232898718         351.07880143232057435
         356.27967526403153897         356.27967526402056819
         361.53298189353967018         361.53298189353171210
         366.83865691830885680         366.83865691829970501
         372.19663914504593549         372.19663914503689739
         377.60687039386385777         377.60687039385589969
         383.06929531670328970         383.06929531669339895
         388.58386122881063329         388.58386122880210678
         394.15051795221546627         394.15051795220728081
         399.76921767014300713         399.76921767013351428
         405.43991479150867008         405.43991479150150781
         411.16256582468906799         411.16256582468082570
         416.93712925976950601         416.93712925975779626
         422.76356545866104852         422.76356545865121461
         428.64183655247205706         428.64183655246245053
         434.57190634551432140         434.57190634550522645
         440.55374022552126689         440.55374022551086455
         446.58730507955260691         446.58730507954112454
         452.67256921520311153         452.67256921519322077
         458.80950228671594004         458.80950228670332081
         464.99807522560723783         464.99807522559797235
         471.23826017558201329         471.23826017556893930
