      Jacobi:               ARMADILLO:
         2.9996549469492759243         2.9996549469491649020
         6.9982748352281038962         6.9982748352280736981
         10.995790193887543751         10.995790193887247099
         14.992200558943800104         14.992200558943446609
         18.987505469352786491         18.987505469352175425
         22.981704464506634622         22.981704464505739338
         26.974797083607779058         26.974797083606553372
         30.966782865443018835         30.966782865441913941
         34.957661348286343639         34.957661348284965186
         38.947432069845774549         38.947432069844133196
         42.936094567237326203         42.936094567235343789
         46.923648376965488183         46.923648376963654982
         50.910093034918368460         50.910093034916329202
         54.895428076447672083         54.895428076445142551
         58.879653038353076511         58.879653038350490135
         62.862767493595477220         62.862767493592649259
         66.844771536721395933         66.844771536719122196
         70.825671198165622400         70.825671198162723385
         74.805526149535424452         74.805526149531871738
         78.784775495645874344         78.784775495642463738
         82.765899841141134630         82.765899841138292459
         86.759302716223544394         86.759302716220148000
         90.795572607689450706         90.795572607685201660
         94.933651119507985072         94.933651119504432359
         99.243961254279668083         99.243961254275760098
         103.77686738179552606         103.77686738179153281
         108.55198854588449819         108.55198854587882806
         113.56933025528785208         113.56933025528385883
         118.82170616350691716         118.82170616350215653
         124.30088531046305889         124.30088531045839773
         129.99955588596361622         129.99955588595730660
         135.91164709804499466         135.91164709803842925
         142.03217889830966669         142.03217889830341392
         148.35703286544134016         148.35703286543480317
         154.88275017123987709         154.88275017123496013
         161.60637413716349897         161.60637413715616617
         168.52533195910410768         168.52533195909688857
         175.63734647747136819         175.63734647746375117
         182.94037004764945209         182.94037004764183507
         190.43253450394232118         190.43253450393396520
         198.11211287726519004         198.11211287725620878
         205.97748977069329612         205.97748977068474119
         214.02713818173342020         214.02713818172557581
         222.25960118047257197         222.25960118046438652
         230.67347728743203561         230.67347728742265645
         239.26740870143657958         239.26740870142776885
         248.04007174592697993         248.04007174591566809
         256.99016905897997276         256.99016905896849039
         266.11642316649368922         266.11642316648436690
         275.41757116178712295         275.41757116177626585
         284.89236027726479961         284.89236027725394251
         294.53954418067462484         294.53954418066246035
         304.35787986387180126         304.35787986385849990
         314.34612501927540507         314.34612501926375216
         324.50303582012264769         324.50303582010951686
         334.82736503691438656         334.82736503690085783
         345.31786043533355723         345.31786043532014219
         355.97326341091451241         355.97326341090075630
         366.79230782384684062         366.79230782383143605
         377.77371900370030744         377.77371900368484603
         388.91621289905100411         388.91621289904048808
         400.21849535117740970         400.21849535116052721
         411.67926147430995343         411.67926147429454886
         423.29719512799266568         423.29719512797458947
         435.07096846897900377         435.07096846895984754
         446.99924157239905753         446.99924157238388034
         459.08066211324774031         459.08066211323239258
         471.31386510059752482         471.31386510058172234
         483.69747265814959292         483.69747265812941350
         496.23009384548447542         496.23009384546395495
         508.91032451531134484         508.91032451529287073
         521.73674720252711268         521.73674720250448900
         534.70793104151312036         534.70793104149197461
         547.82243170866013315         547.82243170863762316
         561.07879138728628732         561.07879138726275414
         574.47553875270841672         574.47553875268431511
         588.01118897534217922         588.01118897532376195
         601.68424374007690858         601.68424374005792288
         615.49319128025081227         615.49319128022909808
         629.43650642494651493         629.43650642491411418
         643.51265065824259182         643.51265065821894495
         657.72007218953444863         657.72007218950898277
         672.05720603363090504         672.05720603360362020
         686.52247410010829753         686.52247410007908002
         701.11428529093905127         701.11428529091108430
         715.83103560580138947         715.83103560577546887
         730.67110825442512123         730.67110825439601740
         745.63287377542474132         745.63287377539404588
         760.71469016117566753         760.71469016114508577
         775.91490298823180183         775.91490298820622229
         791.23184555294028542         791.23184555291186371
         806.66383901181450256         806.66383901178335236
         822.20919252644966946         822.20919252642181618
         837.86620341262403144         837.86620341259663292
         853.63315729327939607         853.63315729325540815
         869.50832825524889813         869.50832825521752056
         885.48997900936308270         885.48997900932556604
         901.57636105388485248         901.57636105385290648
         917.76571484101953047         917.76571484098269593
         934.05626994621786707         934.05626994618683057
         950.44624524038158597         950.44624524034668411
         966.93384906450739891         966.93384906447431604
         983.51727940693729124         983.51727940689875140
         1000.1947240828285430         1000.1947240827915948
         1016.9643609159631978         1016.9643609159228390
         1033.8243579225809299         1033.8243579225350004
         1050.7728734972720304         1050.7728734972374696
         1067.8080566008763981         1067.8080566008331971
         1084.9280469500222353         1084.9280469499799437
         1102.1309752086701792         1102.1309752086181106
         1119.4149631811249037         1119.4149631810757910
         1136.7781240068222814         1136.7781240067884028
         1154.2185623566110735         1154.2185623565580954
         1171.7343746303381522         1171.7343746302915406
         1189.3236491562008723         1189.3236491561540333
         1206.9844663911203497         1206.9844663910785130
         1224.7148991226224553         1224.7148991225801637
         1242.5130126718775045         1242.5130126718149768
         1260.3768650978813639         1260.3768650978379355
         1278.3045074030699197         1278.3045074030085289
         1296.2939837395449558         1296.2939837394956157
         1314.3433316168814144         1314.3433316168404872
         1332.4505821105644827         1332.4505821105262839
         1350.6137600715710505         1350.6137600715217104
         1368.8308843368026828         1368.8308843367472036
         1387.0999679404844755         1387.0999679404294511
         1405.4190183263688141         1405.4190183263076506
         1423.7860375606846901         1423.7860375606435355
         1442.1990225460667716         1442.1990225460092461
         1460.6559652358471340         1460.6559652358102994
         1479.1548528495600294         1479.1548528495086430
         1497.6936680885685291         1497.6936680885128226
         1516.2703893527666423         1516.2703893527004766
         1534.8829909576006685         1534.8829909575367765
         1553.5294433518267851         1553.5294433517617563
         1572.2077133356606282         1572.2077133356049217
         1590.9157642795460106         1590.9157642795044012
         1609.6515563433429179         1609.6515563432917588
         1628.4130466958777106         1628.4130466958142733
         1647.1981897350367490         1647.1981897349637620
         1666.0049373081515114         1666.0049373080776149
         1684.8312389327325036         1684.8312389326868015
         1703.6750420176445004         1703.6750420175751515
         1722.5342920841817431         1722.5342920841246723
         1741.4069329879826000         1741.4069329879130237
         1760.2909071406049861         1760.2909071405338182
         1779.1841557316763556         1779.1841557316140552
         1798.0846189510677959         1798.0846189509950364
         1816.9902362111140519         1816.9902362110485683
         1835.8989463691641504         1835.8989463690979846
         1854.8086879499765018         1854.8086879499196584
         1873.7173993683404660         1873.7173993682883975
         1892.6230191516076502         1892.6230191515453498
         1911.5234861622370772         1911.5234861621531763
         1930.4167398202798722         1930.4167398202102959
         1949.3007203259787730         1949.3007203259026028
         1968.1733688819074359         1968.1733688818515020
         1987.0326279154157874         1987.0326279153382529
         2005.8764413004353173         2005.8764413003723348
         2024.7027545796349841         2024.7027545795747301
         2043.5095151859113685         2043.5095151858477038
         2062.2946726638756445         2062.2946726637974280
         2081.0561788909567440         2081.0561788908908056
         2099.7919882983687785         2099.7919882982996569
         2118.5000580915248065         2118.5000580914202146
         2137.1783484701199995         2137.1783484700258668
         2155.8248228481238584         2155.8248228480306352
         2174.4374480729220522         2174.4374480728220078
         2193.0141946442504377         2193.0141946441499385
         2211.5530369326170330         2211.5530369325215361
         2230.0519533971837518         2230.0519533970868906
         2248.5089268030656058         2248.5089268029705636
         2266.9219444380987625         2266.9219444380296409
         2285.2889983290729106         2285.2889983289933298
         2303.6080854570818701         2303.6080854569645453
         2321.8772079723426032         2321.8772079722352828
         2340.0943734084798962         2340.0943734083966774
         2358.2575948957910441         2358.2575948957000946
         2376.3648913737292787         2376.3648913736328723
         2394.4142878027937513         2394.4142878026846120
         2412.4038153753390361         2412.4038153752503604
         2430.3315117257575366         2430.3315117256493068
         2448.1954211392958314         2448.1954211392121579
         2465.9935947605022193         2465.9935947603953537
         2483.7240907999930641         2483.7240907998939292
         2501.3849747407925861         2501.3849747406957249
         2518.9743195431365166         2518.9743195430469314
         2536.4902058483762630         2536.4902058482762186
         2553.9307221815583944         2553.9307221814401601
         2571.2939651528317881         2571.2939651527312890
         2588.5780396577147258         2588.5780396576083149
         2605.7810590756976126         2605.7810590755957492
         2622.9011454678038717         2622.9011454676947324
         2639.9364297724691824         2639.9364297723564050
         2656.8850520000437427         2656.8850519999482458
         2673.7451614257920482         2673.7451614256647190
         2690.5149167809436221         2690.5149167808058337
         2707.1924864424740917         2707.1924864423663166
         2723.7760486209544979         2723.7760486208494513
         2740.2637915463446916         2740.2637915462405545
         2756.6539136521464570         2756.6539136520559623
         2772.9446237574688894         2772.9446237573765757
         2789.1341412469059833         2789.1341412467809278
         2805.2206962481704977         2805.2206962480672701
         2821.2025298077755906         2821.2025298076800937
         2837.0778940637974301         2837.0778940637019332
         2852.8450524164168201         2852.8450524163113187
         2868.5022796956736784         2868.5022796955599915
         2884.0478623264666567         2884.0478623263406917
         2899.4800984904823054         2899.4800984903799872
         2914.7972982851915731         2914.7972982850992594
         2929.9977838792869989         2929.9977838791610338
         2945.0798896646183493         2945.0798896645046625
         2960.0419624047694924         2960.0419624046558056
         2974.8823613791937532         2974.8823613790759737
         2989.5994585234379883         2989.5994585233061116
         3004.1916385647245988         3004.1916385646086383
         3018.6572991529333194         3018.6572991528114471
         3032.9948509861351340         3032.9948509860159902
         3047.2027179309129679         3047.2027179307920051
         3061.2793371365546591         3061.2793371364459745
         3075.2231591430086155         3075.2231591429163018
         3089.0326479819291308         3089.0326479817863401
         3102.7062812699855385         3102.7062812698545713
         3116.2425502947644418         3116.2425502946443885
         3129.6399600912832284         3129.6399600911568086
         3142.8970295091999105         3142.8970295091007756
         3156.0122912698475375         3156.0122912697288484
         3168.9842920114501794         3168.9842920113223954
         3181.8115923223767822         3181.8115923222371748
         3194.4927667604283670         3194.4927667602937618
         3207.0264038572686331         3207.0264038571476704
         3219.4111061062217232         3219.4111061060866632
         3231.6454899316299816         3231.6454899315240255
         3243.7281856382924161         3243.7281856381973739
         3255.6578373379406912         3255.6578373378524702
         3267.4331028509600401         3267.4331028508527197
         3279.0526535799654084         3279.0526535798230725
         3290.5151743521587377         3290.5151743520223135
         3301.8193632267689281         3301.8193632266575150
         3312.9639312629005872         3312.9639312628073640
         3323.9476022431131241         3323.9476022429744262
         3334.7691123466224781         3334.7691123465142482
         3345.4272097664311332         3345.4272097663297245
         3355.9206542612678277         3355.9206542611441364
         3366.2482166345503174         3366.2482166344416328
         3376.4086781298101414         3376.4086781297060043
         3386.4008297299683363         3386.4008297298337311
         3396.2234713466600624         3396.2234713465218192
         3405.8754108830985388         3405.8754108829543839
         3415.3554631501997392         3415.3554631500919641
         3424.6624486134082872         3424.6624486132755010
         3433.7951919415918383         3433.7951919414590520
         3442.7525203261729985         3442.7525203260356648
         3451.5332615297916163         3451.5332615296756558
         3460.1362416176730221         3460.1362416175447834
         3468.5602823133767743         3468.5602823132408048
         3476.8041979095387433         3476.8041979094009548
         3484.8667916474228150         3484.8667916472604702
         3492.7468514599186165         3492.7468514597730973
         3500.4431449479279763         3500.4431449477697242
         3507.9544134265888715         3507.9544134264560853
         3515.2793648380097693         3515.2793648378437865
         3522.4166652703311229         3522.4166652702001556
         3529.3649287537687087         3529.3649287536154588
         3536.1227049047029141         3536.1227049045464810
         3542.6884638620977057         3542.6884638619462748
         3549.0605777789783133         3549.0605777788568957
         3555.2372978843077362         3555.2372978841499389
         3561.2167257758856067         3561.2167257757473635
         3566.9967770960383859         3566.9967770958783149
         3572.5751349844472315         3572.5751349842812488
         3577.9491895630849285         3577.9491895629485043
         3583.1159579277368721         3583.1159579275481519
         3588.0719762615931359         3588.0719762614567117
         3592.8131509160011774         3592.8131509158724839
         3597.3345469731366393         3597.3345469729961223
         3601.6300774899132193         3601.6300774897836163
         3605.6920265380717865         3605.6920265379135344
         3609.5102750350692986         3609.5102750348974041
         3613.0709461967890093         3613.0709461966439449
         3616.3537708673047746         3616.3537708671783548
         3619.3262685432273429         3619.3262685430781858
         3621.9365497874946414         3621.9365497873309323
         3624.2091950323101628         3624.2091950321319018
         3626.5254722506406324         3626.5254722505137579
         3629.2212121728325656         3629.2212121726884106
         3632.3043497176126948         3632.3043497174662662
         3635.7413083183737399         3635.7413083182404989
         3639.5212892718177500         3639.5212892716858732
         3643.6488216263278446         3643.6488216261741400
         3648.1401504805762670         3648.1401504804530305
         3653.0231257500722677         3653.0231257499285675
         3658.3394714611754353         3658.3394714610335541
         3664.1498652881427915         3664.1498652880031841
         3670.5437853628645826         3670.5437853627058757
         3677.6593051245959032         3677.6593051244299204
         3685.7276878154648330         3685.7276878153197686
         3695.1961206307892098         3695.1961206306668828
         3707.2233681567058738         3707.2233681565635379
