      Jacobi:               ARMADILLO:
         10.084076645318997834         10.084076645319013821
         38.737048332263384509         38.737048332263348982
         83.850477488064370846         83.850477488064242948
         141.79811636800877750         141.79811636800866381
         207.88885278339677143         207.88885278339651563
         276.76918904019163392         276.76918904019129286
         342.85883037202057722         342.85883037202029300
         400.80275748941954816         400.80275748941915026
         445.90321471416604027         445.90321471416552868
         474.48099048616018081         474.48099048616029449
