      Jacobi:               ARMADILLO:
         2.9995016761148245443         2.9995016761146131579
         6.9975087240624080920         6.9975087240617916962
         10.993920511890671321         10.993920511889959002
         14.988736068614798569         14.988736068613478736
         18.981954430291271052         18.981954430289714963
         22.973574633745382556         22.973574633743723439
         26.963595714997339314         26.963595714995218344
         30.952016708693431468         30.952016708691122204
         34.938836647857165474         34.938836647854699891
         38.924054563758666347         38.924054563755717595
         42.907669485840393975         42.907669485837132584
         46.889680441671842459         46.889680441668382116
         50.870086456917235296         50.870086456913369943
         54.848886555312098778         54.848886555308631330
         58.826079758648788243         58.826079758644496565
         62.801665086755932066         62.801665086751597755
         66.775641557493173650         66.775641557488185640
         70.748008186734736569         70.748008186729961722
         74.718763988364614193         74.718763988358816164
         78.687907974260710375         78.687907974255253407
         82.655439154296033166         82.655439154289283010
         86.621356536317847485         86.621356536311594709
         90.585659126153146303         90.585659126146367726
         94.548345927590631277         94.548345927583284265
         98.509415942376364228         98.509415942369287222
         102.46886817020880756         102.46886817020195792
         106.42670160873083773         106.42670160872113172
         110.38291525351019118         110.38291525350226152
         114.33750809805789572         114.33750809804827497
         118.29047913379068291         118.29047913378282431
         122.24182735005219058         122.24182735004264089
         126.19155173407852999         126.19155173406993242
         130.13965127101735675         130.13965127100553332
         134.08612494389237213         134.08612494388134451
         138.03097173362280614         138.03097173361237537
         141.97419061900043857         141.97419061899040571
         145.91578057668863266         145.91578057667584289
         149.85574058120158725         149.85574058119013330
         153.79406960492110557         153.79406960490902634
         157.73076661806513243         157.73076661805410481
         161.66583058869778711         161.66583058868621947
         165.59926048270946808         165.59926048269747412
         169.53105526381435197         169.53105526380349488
         173.46121389354948406         173.46121389353615427
         177.38973533124985238         177.38973533123572679
         181.31661853405779539         181.31661853404318663
         185.24186245690441410         185.24186245689273278
         189.16546605251974711         189.16546605250377411
         193.08742827138675580         193.08742827137328391
         197.00774806177969367         197.00774806176798393
         200.92642436973065401         200.92642436971650000
         204.84345613901598426         204.84345613900134708
         208.75884231116478418         208.75884231115114176
         212.67258182544901501         212.67258182543272937
         216.58467361885632840         216.58467361884308389
         220.49511662611516272         220.49511662610100871
         224.40390977965464003         224.40390977963951968
         228.31105200961201263         228.31105200959760282
         232.21654224382800180         232.21654224381182985
         236.12037940782460055         236.12037940780837175
         240.02256242481337267         240.02256242479472803
         243.92309021566771321         243.92309021565148441
         247.82196169893967408         247.82196169892387161
         251.71917579083012129         251.71917579081380723
         255.61473140519007075         255.61473140517094294
         259.50862745350423211         259.50862745348467797
         263.40086284489376567         263.40086284487534840
         267.29143648610914852         267.29143648608618378
         271.18034728149132206         271.18034728147415535
         275.06759413302086159         275.06759413300147799
         278.95317594024805885         278.95317594022799312
         282.83709160031679630         282.83709160030065277
         286.71934000796841246         286.71934000794658459
         290.59992005548633642         290.59992005546297378
         294.47883063273303605         294.47883063270916182
         298.35607062712261950         298.35607062709732418
         302.23163892360975069         302.23163892358354587
         306.10553440467884911         306.10553440465906760
         309.97775595036330287         309.97775595034141816
         313.84830243818930740         313.84830243816526263
         317.71717274320025126         317.71717274317501278
         321.58436573794585911         321.58436573792471336
         325.44988029254409412         325.44988029252073147
         329.31371527491791085         329.31371527489341133
         333.17586955224953726         333.17586955222606093
         337.03634199787950365         337.03634199786000636
         340.89513152253942962         340.89513152251595329
         344.75223720644066816         344.75223720641321279
         348.60765882140754002         348.60765882138127836
         352.46139875095241223         352.46139875092927696
         356.31346853053440782         356.31346853050825985
         360.16390935229088655         360.16390935226854708
         364.01285070991121984         364.01285070988507186
         367.86066139777807393         367.86066139775340389
         371.70829231970230921         371.70829231967644546
         375.55793920059522861         375.55793920056987645
         379.41406546245508480         379.41406546242586728
         383.28448609704207684         383.28448609701365513
         387.18070664568074335         387.18070664565379957
         391.11665172460271833         391.11665172458049256
         395.10592121287743339         395.10592121285350231
         399.15904161710693643         399.15904161708510856
         403.28220058120695057         403.28220058118091629
         407.47764894071065100         407.47764894068296826
         411.74493116890317879         411.74493116887458655
         416.08211121426967338         416.08211121424642442
         420.48663597930379865         420.48663597927355795
         424.95583068928999637         424.95583068926259784
         429.48713985363571055         429.48713985360473089
         434.07822260111430523         434.07822260108355295
         438.72697448984609991         438.72697448981671187
         443.43151631216562691         443.43151631213459041
         448.19017050793365797         448.19017050790421308
         453.00143486731337816         453.00143486728364906
         457.86395765646653899         457.86395765643806044
         462.77651564300066411         462.77651564297138975
         467.73799529909229022         467.73799529905909367
         472.74737696618564087         472.74737696615812865
         477.80372159830716328         477.80372159827084033
         482.90615967790762397         482.90615967787397267
         488.05388193333482150         488.05388193330225022
         493.24613153914896202         493.24613153911423069
         498.48219753474410254         498.48219753470868909
         503.76140924466170645         503.76140924462987414
         509.08313152476375762         509.08313152473715490
         514.44676069190518319         514.44676069186198220
         519.85172102165802244         519.85172102162016472
         525.29746172078500877         525.29746172074931110
         530.78345429775265529         530.78345429771002273
         536.30919026920992110         536.30919026917695192
         541.87417915123523926         541.87417915119146983
         547.47794669272695955         547.47794669268898815
         553.12003331638925374         553.12003331634957703
         558.79999273760211054         558.79999273756095590
         564.51739073709848071         564.51739073705414285
         570.27180406670117918         570.27180406665581813
         576.06281947084471540         576.06281947080583450
